timestamp,date,tod,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
1576579018,2019-12-17,11:36:58,0,0,0,2614,365,3856,0,0,0,28,3118,8246,9,3,89,0,0
1576579019,2019-12-17,11:36:59,0,0,0,2614,365,3856,0,0,0,0,7614,22571,18,14,68,0,0
1576579020,2019-12-17,11:37:00,0,0,0,2615,365,3856,0,0,0,328,3158,8878,9,4,87,1,0
1576579021,2019-12-17,11:37:01,1,0,0,2615,365,3856,0,0,0,116,2751,7449,6,3,91,0,0
1576579022,2019-12-17,11:37:02,1,0,0,2615,365,3856,0,0,0,28,2752,7302,8,4,88,0,0
1576579023,2019-12-17,11:37:03,0,0,0,2615,365,3856,0,0,0,0,2537,6673,8,2,89,0,0
1576579024,2019-12-17,11:37:04,0,0,0,2615,365,3856,0,0,0,60,3359,9065,10,4,87,0,0
1576579025,2019-12-17,11:37:05,0,0,0,2615,365,3856,0,0,0,0,2956,7738,8,2,90,0,0
1576579026,2019-12-17,11:37:06,0,0,0,2615,365,3856,0,0,0,172,2981,8171,6,4,90,0,0
1576579027,2019-12-17,11:37:07,0,0,0,2615,365,3856,0,0,0,0,2985,7972,7,3,90,0,0
1576579028,2019-12-17,11:37:08,0,0,0,2615,365,3856,0,0,0,28,3034,7939,6,3,91,0,0
1576579029,2019-12-17,11:37:09,1,0,0,2614,365,3856,0,0,0,12,5906,16680,17,8,75,0,0
1576579030,2019-12-17,11:37:10,3,0,0,2614,365,3856,0,0,0,216,3048,8523,7,4,89,0,0
1576579031,2019-12-17,11:37:11,0,0,0,2614,365,3856,0,0,0,0,3030,7444,10,3,87,0,0
1576579032,2019-12-17,11:37:12,0,0,0,2614,365,3856,0,0,0,124,2387,7017,5,2,93,0,0
1576579033,2019-12-17,11:37:13,0,0,0,2614,365,3856,0,0,0,0,2769,7380,6,3,91,0,0
1576579034,2019-12-17,11:37:14,0,0,0,2614,365,3856,0,0,0,56,3025,8276,7,4,89,0,0
1576579035,2019-12-17,11:37:15,1,0,0,2614,365,3856,0,0,0,0,2891,7676,6,3,92,0,0
1576579036,2019-12-17,11:37:16,1,0,0,2614,365,3856,0,0,0,184,3497,9320,9,5,87,0,0
1576579037,2019-12-17,11:37:17,2,0,0,2614,365,3856,0,0,0,0,2728,7091,8,3,89,0,0
